CCTV1_电信_内蒙,http://111.126.77.93:808/hls/101/index.m3u8,0.711 MB/s
CCTV1_电信_广东,http://113.100.72.95:8899/udp/239.77.1.144:5146,0.495 MB/s
CCTV1_电信_广东,http://14.19.199.43:8089/hls/20/index.m3u8,0.001 MB/s
CCTV1_电信_江西,http://117.44.1.159:20000/hls/1/index.m3u8,1.108 MB/s
CCTV1_电信_河南,http://222.88.207.5:808/hls/1/index.m3u8,1.065 MB/s
CCTV1_电信_河南,http://222.89.29.199:808/hls/1/index.m3u8,0.001 MB/s
CCTV1_电信_浙江,http://125.110.26.33:8044/rtp/233.50.201.118:5140,0.598 MB/s
CCTV1_电信_浙江,http://218.71.36.138:9999/rtp/233.50.201.118:5140,0.429 MB/s
CCTV1_电信_浙江,http://122.234.76.0:4022/rtp/233.50.201.118:5140,0.302 MB/s
CCTV1_电信_海南,http://36.101.6.96:554/rtp/239.253.64.120:5140,0.607 MB/s
CCTV1_电信_海南,http://36.101.6.96:554/rtp/239.253.64.12:5140,0.300 MB/s
CCTV1_电信_湖北,http://59.175.18.100:8888/rtp/239.254.96.96:8550,0.575 MB/s
CCTV1_电信_湖北,http://119.98.125.196:4022/rtp/239.254.96.96:8550,0.559 MB/s
CCTV1_电信_湖南,http://118.254.159.80:8888/udp/239.76.253.151:9000,0.606 MB/s
CCTV1_电信_湖南,http://118.251.69.109:4022/udp/239.76.246.151:1234,0.570 MB/s
CCTV1_电信_湖南,http://118.251.69.109:4022/udp/239.76.253.151:9000,0.544 MB/s
CCTV1_电信_湖南,http://118.254.159.80:8888/udp/239.76.246.151:1234,0.136 MB/s
CCTV1_电信_西藏,http://220.182.45.198:20088/tsfile/live/0001_2.m3u8,0.001 MB/s
CCTV1_电信_重庆,http://113.251.180.215:4022/rtp/235.254.198.51:1480,0.570 MB/s
CCTV1_电信_重庆,http://113.251.180.215:4022/rtp/235.254.198.1:1280,0.295 MB/s
CCTV1_电信_陕西,http://219.145.19.145:4000/rtp/239.112.205.59:5140,0.580 MB/s
CCTV1_电信_陕西,http://219.145.19.7:5558/rtp/239.112.205.59:5140,0.569 MB/s
CCTV1_电信_陕西,http://219.145.19.213:5555/rtp/239.112.205.59:5140,0.537 MB/s
CCTV1_电信_陕西,http://117.23.162.73:9001/rtp/239.112.205.59:5140,0.531 MB/s
CCTV1_电信_陕西,http://222.90.48.33:9999/rtp/239.112.205.59:5140,0.517 MB/s
CCTV1_电信_陕西,http://113.133.233.177:8011/rtp/239.112.205.59:5140,0.510 MB/s
CCTV1_电信_陕西,http://113.133.233.177:8014/rtp/239.112.205.59:5140,0.504 MB/s
CCTV1_移动,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225804/index.m3u8,0.001 MB/s
CCTV1_移动,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226231/1.m3u8,0.001 MB/s
CCTV1_移动,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226231/index.m3u8,0.001 MB/s
CCTV1_移动,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8,0.001 MB/s
CCTV1_移动_山东,http://120.224.7.90:809/hls/200/index.m3u8,0.001 MB/s
CCTV1_联通_内蒙,http://116.116.118.78:9999/udp/239.125.2.66:4120,0.544 MB/s
CCTV1_联通_内蒙,http://116.116.118.78:9999/udp/239.125.1.177:4130,0.297 MB/s
CCTV1_联通_内蒙,http://110.7.128.156:8096/tsfile/live/0001_1.m3u8,0.001 MB/s
CCTV1_联通_内蒙,http://116.112.42.199:808/hls/101/index.m3u8,0.001 MB/s
CCTV1_联通_北京,http://114.250.19.220:33333/rtp/239.3.1.129:8008,0.603 MB/s
CCTV1_联通_北京,http://123.115.116.115:4000/rtp/239.3.1.129:8008,0.600 MB/s
CCTV1_联通_北京,http://114.243.106.222:8821/rtp/239.3.1.129:8008,0.596 MB/s
CCTV1_联通_北京,http://222.129.98.92:8888/rtp/239.3.1.129:8008,0.590 MB/s
CCTV1_联通_北京,http://221.221.159.57:8182/rtp/239.3.1.129:8008,0.589 MB/s
CCTV1_联通_北京,http://123.118.48.192:9000/rtp/239.3.1.129:8008,0.586 MB/s
CCTV1_联通_北京,http://123.115.195.226:8888/rtp/239.3.1.129:8008,0.586 MB/s
CCTV1_联通_北京,http://123.117.32.124:4000/rtp/239.3.1.129:8008,0.578 MB/s
CCTV1_联通_北京,http://111.201.166.36:10000/rtp/239.3.1.129:8008,0.567 MB/s
CCTV1_联通_北京,http://123.122.162.5:19999/rtp/239.3.1.129:8008,0.559 MB/s
CCTV1_联通_北京,http://123.113.100.181:4022/rtp/239.3.1.129:8008,0.550 MB/s
CCTV1_联通_北京,http://222.129.36.84:8888/rtp/239.3.1.129:8008,0.537 MB/s
CCTV1_联通_北京,http://221.218.212.142:8012/rtp/239.3.1.129:8008,0.535 MB/s
CCTV1_联通_北京,http://125.33.179.15:5555/rtp/239.3.1.129:8008,0.497 MB/s
CCTV1_联通_北京,http://111.196.130.206:20000/rtp/239.3.1.129:8008,0.490 MB/s
CCTV1_联通_北京,http://114.254.85.234:2222/rtp/239.3.1.129:8008,0.473 MB/s
CCTV1_联通_北京,http://114.245.179.5:10000/rtp/239.3.1.129:8008,0.320 MB/s
CCTV1_联通_北京,http://114.254.89.130:8020/rtp/239.3.1.129:8008,0.241 MB/s
CCTV1_联通_吉林,http://119.54.12.6:9999/hls/1/index.m3u8,1.036 MB/s
CCTV1_联通_吉林,http://119.54.9.138:9999/hls/1/index.m3u8,0.903 MB/s
CCTV1_联通_四川,http://119.4.83.117:55555/udp/239.93.0.184:5140,0.515 MB/s
CCTV1_联通_天津,http://221.198.174.113:8888/udp/225.1.1.120:5002,0.535 MB/s
CCTV1_联通_山西,http://221.205.18.64:8888/hls/1/index.m3u8,0.632 MB/s
CCTV1_联通_山西,http://171.116.210.162:8003/rtp/226.0.2.16:8040,0.600 MB/s
CCTV1_联通_山西,http://118.81.201.143:8085/rtp/226.0.2.153:9136,0.596 MB/s
CCTV1_联通_山西,http://171.118.108.99:8084/rtp/226.0.2.16:8040,0.582 MB/s
CCTV1_联通_山西,http://118.81.201.143:8085/rtp/226.0.2.16:8040,0.579 MB/s
CCTV1_联通_山西,http://60.223.72.253:8001/rtp/226.0.2.16:8040,0.576 MB/s
CCTV1_联通_山西,http://171.120.109.234:8085/rtp/226.0.2.153:9136,0.575 MB/s
CCTV1_联通_山西,http://171.117.180.171:8085/rtp/226.0.2.16:8040,0.571 MB/s
CCTV1_联通_山西,http://171.117.180.171:8085/rtp/226.0.2.153:9136,0.570 MB/s
CCTV1_联通_山西,http://171.120.109.234:8085/rtp/226.0.2.16:8040,0.568 MB/s
CCTV1_联通_山西,http://171.120.111.89:8085/rtp/226.0.2.153:9136,0.563 MB/s
CCTV1_联通_山西,http://116.179.130.242:6000/rtp/226.0.2.153:9136,0.558 MB/s
CCTV1_联通_山西,http://171.116.211.70:8005/rtp/226.0.2.16:8040,0.558 MB/s
CCTV1_联通_山西,http://183.184.138.144:8085/rtp/226.0.2.153:9136,0.554 MB/s
CCTV1_联通_山西,http://183.188.20.168:6000/rtp/226.0.2.153:9136,0.552 MB/s
CCTV1_联通_山西,http://116.179.130.242:6000/rtp/226.0.2.16:8040,0.552 MB/s
CCTV1_联通_山西,http://171.116.71.69:8084/rtp/226.0.2.153:9136,0.551 MB/s
CCTV1_联通_山西,http://183.188.20.168:6000/rtp/226.0.2.16:8040,0.549 MB/s
CCTV1_联通_山西,http://221.205.200.128:8085/rtp/226.0.2.153:9136,0.542 MB/s
CCTV1_联通_山西,http://221.205.201.55:8085/rtp/226.0.2.16:8040,0.537 MB/s
CCTV1_联通_山西,http://221.205.201.55:8085/rtp/226.0.2.153:9136,0.536 MB/s
CCTV1_联通_山西,http://171.120.111.89:8085/rtp/226.0.2.16:8040,0.533 MB/s
CCTV1_联通_山西,http://171.120.69.226:8005/rtp/226.0.2.16:8040,0.528 MB/s
CCTV1_联通_山西,http://171.120.69.226:8005/rtp/226.0.2.153:9136,0.527 MB/s
CCTV1_联通_山西,http://118.79.114.230:6000/rtp/226.0.2.16:8040,0.526 MB/s
CCTV1_联通_山西,http://183.184.138.144:8085/rtp/226.0.2.16:8040,0.524 MB/s
CCTV1_联通_山西,http://171.116.71.69:8084/rtp/226.0.2.16:8040,0.524 MB/s
CCTV1_联通_山西,http://171.116.211.70:8005/rtp/226.0.2.153:9136,0.523 MB/s
CCTV1_联通_山西,http://171.120.111.64:8085/rtp/226.0.2.153:9136,0.520 MB/s
CCTV1_联通_山西,http://60.223.72.4:8001/rtp/226.0.2.16:8040,0.513 MB/s
CCTV1_联通_山西,http://171.117.180.171:8084/rtp/226.0.2.153:9136,0.511 MB/s
CCTV1_联通_山西,http://171.116.224.177:8085/rtp/226.0.2.16:8040,0.505 MB/s
CCTV1_联通_山西,http://171.120.111.64:8085/rtp/226.0.2.16:8040,0.499 MB/s
CCTV1_联通_山西,http://118.79.114.230:6000/rtp/226.0.2.153:9136,0.495 MB/s
CCTV1_联通_山西,http://221.205.200.128:8085/rtp/226.0.2.16:8040,0.488 MB/s
CCTV1_联通_山西,http://171.117.180.171:8084/rtp/226.0.2.16:8040,0.484 MB/s
CCTV1_联通_山西,http://171.117.202.161:8083/rtp/226.0.2.153:9136,0.476 MB/s
CCTV1_联通_山西,http://171.117.120.54:8083/rtp/226.0.2.16:8040,0.448 MB/s
CCTV1_联通_山西,http://183.188.20.168:6000/rtp/226.0.2.18:8056,0.329 MB/s
CCTV1_联通_山西,http://171.116.71.69:8084/rtp/226.0.2.18:8056,0.328 MB/s
CCTV1_联通_山西,http://118.81.201.143:8085/rtp/226.0.2.18:8056,0.327 MB/s
CCTV1_联通_山西,http://171.120.109.234:8085/rtp/226.0.2.18:8056,0.327 MB/s
CCTV1_联通_山西,http://221.205.201.55:8085/rtp/226.0.2.18:8056,0.327 MB/s
CCTV1_联通_山西,http://221.205.200.128:8085/rtp/226.0.2.18:8056,0.327 MB/s
CCTV1_联通_山西,http://171.117.180.171:8085/rtp/226.0.2.18:8056,0.326 MB/s
CCTV1_联通_山西,http://171.116.224.177:8085/rtp/226.0.2.18:8056,0.325 MB/s
CCTV1_联通_山西,http://171.116.211.70:8005/rtp/226.0.2.18:8056,0.324 MB/s
CCTV1_联通_山西,http://60.223.72.253:8001/rtp/226.0.2.18:8056,0.324 MB/s
CCTV1_联通_山西,http://171.117.180.171:8084/rtp/226.0.2.18:8056,0.323 MB/s
CCTV1_联通_山西,http://171.120.111.64:8085/rtp/226.0.2.18:8056,0.323 MB/s
CCTV1_联通_山西,http://118.79.114.230:6000/rtp/226.0.2.18:8056,0.323 MB/s
CCTV1_联通_山西,http://171.120.69.226:8005/rtp/226.0.2.18:8056,0.323 MB/s
CCTV1_联通_山西,http://116.179.130.242:6000/rtp/226.0.2.18:8056,0.321 MB/s
CCTV1_联通_山西,http://171.117.202.161:8084/rtp/226.0.2.18:8056,0.320 MB/s
CCTV1_联通_山西,http://171.116.210.162:8003/rtp/226.0.2.18:8056,0.315 MB/s
CCTV1_联通_山西,http://171.117.202.161:8084/rtp/226.0.2.153:9136,0.304 MB/s
CCTV1_联通_山西,http://183.184.138.144:8085/rtp/226.0.2.18:8056,0.297 MB/s
CCTV1_联通_山西,http://171.120.111.89:8085/rtp/226.0.2.18:8056,0.270 MB/s
CCTV1_联通_山西,http://171.117.202.161:8083/rtp/226.0.2.18:8056,0.269 MB/s
CCTV1_联通_山西,http://171.117.202.161:8082/rtp/226.0.2.18:8056,0.261 MB/s
CCTV1_联通_山西,http://171.118.108.99:8084/rtp/226.0.2.18:8056,0.232 MB/s
CCTV1_联通_山西,http://171.117.202.161:8082/rtp/226.0.2.16:8040,0.216 MB/s
CCTV1_联通_山西,http://171.117.202.161:8084/rtp/226.0.2.16:8040,0.155 MB/s
CCTV1_联通_河北,http://121.24.98.177:8090/hls/9/index.m3u8,1.134 MB/s
CCTV1_联通_河北,http://120.7.86.85:808/hls/1/index.m3u8,0.948 MB/s
CCTV1_联通_河北,http://120.4.34.234:4000/rtp/239.253.92.83:8012,0.544 MB/s
CCTV1_联通_河北,http://110.253.152.47:8888/rtp/239.253.92.83:8012,0.540 MB/s
CCTV1_联通_河北,http://116.131.173.194:809/hls/101/index.m3u8,0.424 MB/s
CCTV1_联通_河北,http://121.27.126.103:809/hls/101/index.m3u8,0.370 MB/s
CCTV1_联通_河北,http://116.131.173.194:809/hls/1/index.m3u8,0.318 MB/s
CCTV1_联通_河北,http://121.24.99.131:8090/hls/9/index.m3u8,0.001 MB/s
CCTV1_联通_河北,http://121.27.126.103:809/hls/1/index.m3u8,0.001 MB/s
CCTV1_联通_河北,http://121.24.99.44:8090/hls/9/index.m3u8,0.001 MB/s
CCTV1_联通_河南,http://115.59.84.31:8089/rtp/225.1.4.73:1102,0.561 MB/s
CCTV1_联通_河南,http://61.52.26.70:2000/rtp/225.1.4.73:1102,0.527 MB/s
CCTV1_联通_河南,http://61.52.8.160:13579/rtp/225.1.4.73:1102,0.348 MB/s
CCTV1_联通_河南,http://115.59.84.31:8089/rtp/225.1.4.1:1030,0.298 MB/s
CCTV1_联通_河南,http://61.52.26.70:2000/rtp/225.1.4.1:1030,0.297 MB/s
CCTV1_联通_河南,http://61.52.8.160:13579/rtp/225.1.4.1:1030,0.213 MB/s
CCTV1_联通_河南,http://221.15.7.122:8888/rtp/225.1.4.73:1102,0.181 MB/s
CCTV1_联通_河南,http://221.15.7.122:8888/rtp/225.1.4.1:1030,0.165 MB/s
CCTV1_联通_河南,http://219.156.116.168:808/hls/1/index.m3u8,0.001 MB/s
CCTV1_联通_辽宁,http://175.147.76.205:8888/rtp/232.0.0.27:1234,0.555 MB/s
CCTV1_联通_重庆,http://27.11.40.250:8003/udp/225.0.4.74:7980,0.592 MB/s
CCTV1_联通_重庆,http://27.10.213.1:8004/udp/225.0.4.74:7980,0.587 MB/s
CCTV1_联通_重庆,http://113.206.179.208:8005/udp/225.0.4.74:7980,0.573 MB/s
CCTV1_联通_重庆,http://27.10.213.1:8005/udp/225.0.4.74:7980,0.571 MB/s
CCTV1_联通_重庆,http://123.145.12.76:8004/udp/225.0.4.74:7980,0.552 MB/s
CCTV1_联通_重庆,http://113.206.158.89:8004/udp/225.0.4.74:7980,0.547 MB/s
CCTV1_联通_重庆,http://27.10.208.156:8005/udp/225.0.4.74:7980,0.546 MB/s
CCTV1_联通_重庆,http://123.145.76.160:4000/udp/225.0.4.74:7980,0.538 MB/s
CCTV1_联通_重庆,http://27.11.38.238:8004/udp/225.0.4.74:7980,0.534 MB/s
CCTV1_联通_重庆,http://27.10.208.156:8004/udp/225.0.4.74:7980,0.524 MB/s
CCTV1_联通_重庆,http://27.11.249.153:8010/udp/225.0.4.74:7980,0.493 MB/s
CCTV1_联通_重庆,http://27.11.49.156:8009/udp/225.0.4.74:7980,0.435 MB/s
CCTV1_联通_重庆,http://27.11.49.156:8007/udp/225.0.4.74:7980,0.325 MB/s
CCTV1_联通_重庆,http://27.11.49.156:8008/udp/225.0.4.74:7980,0.184 MB/s
CCTV1超清_电信_广东,http://14.216.239.140:8888/udp/239.77.0.129:5146,0.615 MB/s
CCTV1超清_电信_广东,http://14.117.234.16:9000/udp/239.77.0.129:5146,0.610 MB/s
CCTV1超清_电信_广东,http://113.67.166.23:8889/udp/239.77.0.129:5146,0.594 MB/s
CCTV1超清_电信_广东,http://113.75.183.99:2086/udp/239.77.0.129:5146,0.593 MB/s
CCTV1超清_电信_广东,http://218.19.110.134:9999/udp/239.77.0.129:5146,0.576 MB/s
CCTV1超清_电信_广东,http://113.100.72.95:8899/udp/239.77.0.129:5146,0.575 MB/s
CCTV1超清_电信_广东,http://125.92.101.148:8899/udp/239.77.0.129:5146,0.514 MB/s
CETV1_电信_北京,http://115.171.251.148:8888/udp/225.1.8.32:8152,0.524 MB/s
CETV1_电信_北京,http://115.171.251.148:8888/udp/225.1.8.169:4120,0.277 MB/s
CETV1_电信_北京,http://115.171.216.22:4000/udp/225.1.8.169:4120,0.257 MB/s
CETV1_电信_四川,http://125.71.122.30:8888/udp/239.93.1.111:5140,0.558 MB/s
CETV1_电信_四川,http://182.149.106.41:8888/udp/239.93.1.111:5140,0.556 MB/s
CETV1_电信_四川,http://118.114.188.36:8888/udp/239.93.1.111:5140,0.543 MB/s
CETV1_电信_四川,http://171.88.35.80:4000/udp/239.93.1.111:5140,0.539 MB/s
CETV1_电信_四川,http://110.188.37.163:55555/udp/239.93.1.111:5140,0.520 MB/s
CETV1_电信_山东,http://182.32.160.10:9997/udp/239.21.2.7:5002,0.546 MB/s
CETV1_电信_海南,http://36.101.6.96:554/rtp/239.253.64.169:5140,0.613 MB/s
CETV1_电信_海南,http://36.101.6.96:554/rtp/239.253.64.252:5140,0.278 MB/s
CETV1_电信_湖北,http://59.175.18.100:8888/rtp/239.69.1.110:10298,0.562 MB/s
CETV1_电信_湖北,http://119.98.125.196:4022/rtp/239.69.1.110:10298,0.560 MB/s
CETV1_电信_湖北,http://119.98.99.14:8888/rtp/239.69.1.110:10298,0.162 MB/s
CETV1_电信_陕西,http://113.133.233.177:8014/rtp/239.109.205.47:8312,0.327 MB/s
CETV1_电信_陕西,http://219.145.19.145:4000/rtp/239.109.205.47:8312,0.327 MB/s
CETV1_电信_陕西,http://219.145.19.7:5558/rtp/239.112.205.137:5140,0.326 MB/s
CETV1_电信_陕西,http://113.133.233.177:8014/rtp/239.112.205.137:5140,0.326 MB/s
CETV1_电信_陕西,http://113.133.233.177:8011/rtp/239.109.205.47:8312,0.326 MB/s
CETV1_电信_陕西,http://219.145.19.7:5558/rtp/239.109.205.47:8312,0.326 MB/s
CETV1_电信_陕西,http://219.145.19.145:4000/rtp/239.112.205.137:5140,0.326 MB/s
CETV1_电信_陕西,http://222.90.48.33:9999/rtp/239.109.205.47:8312,0.325 MB/s
CETV1_电信_陕西,http://113.133.233.177:8011/rtp/239.112.205.137:5140,0.324 MB/s
CETV1_电信_陕西,http://219.145.19.213:5555/rtp/239.109.205.47:8312,0.324 MB/s
CETV1_电信_陕西,http://222.90.48.33:9999/rtp/239.112.205.137:5140,0.323 MB/s
CETV1_电信_陕西,http://219.145.19.213:5555/rtp/239.112.205.137:5140,0.323 MB/s
CETV1_电信_陕西,http://117.23.162.73:9001/rtp/239.109.205.47:8312,0.322 MB/s
CETV1_电信_陕西,http://117.23.162.73:9001/rtp/239.112.205.137:5140,0.319 MB/s
CETV1_联通_内蒙,http://1.24.190.98:10080/hls/17/index.m3u8,0.374 MB/s
CETV1_联通_北京,http://114.254.89.130:8020/rtp/239.3.1.57:8152,0.716 MB/s
CETV1_联通_北京,http://221.221.159.57:8182/rtp/239.3.1.57:8152,0.633 MB/s
CETV1_联通_北京,http://114.250.19.220:33333/rtp/239.3.1.57:8152,0.596 MB/s
CETV1_联通_北京,http://124.65.3.44:20000/rtp/239.3.1.57:8152,0.596 MB/s
CETV1_联通_北京,http://123.115.195.226:8888/rtp/239.3.1.57:8152,0.596 MB/s
CETV1_联通_北京,http://123.115.116.115:4000/rtp/239.3.1.57:8152,0.594 MB/s
CETV1_联通_北京,http://111.201.166.36:10000/rtp/239.3.1.57:8152,0.581 MB/s
CETV1_联通_北京,http://123.117.32.124:4000/rtp/239.3.1.57:8152,0.580 MB/s
CETV1_联通_北京,http://114.243.106.222:8821/rtp/239.3.1.57:8152,0.578 MB/s
CETV1_联通_北京,http://222.129.36.84:8888/rtp/239.3.1.57:8152,0.577 MB/s
CETV1_联通_北京,http://221.218.212.142:8012/rtp/239.3.1.57:8152,0.574 MB/s
CETV1_联通_北京,http://123.122.162.5:19999/rtp/239.3.1.57:8152,0.560 MB/s
CETV1_联通_北京,http://111.196.130.206:20000/rtp/239.3.1.57:8152,0.551 MB/s
CETV1_联通_北京,http://222.129.98.92:8888/rtp/239.3.1.57:8152,0.543 MB/s
CETV1_联通_北京,http://123.118.48.192:9000/rtp/239.3.1.57:8152,0.528 MB/s
CETV1_联通_北京,http://114.254.85.234:2222/rtp/239.3.1.57:8152,0.514 MB/s
CETV1_联通_北京,http://125.33.179.15:5555/rtp/239.3.1.57:8152,0.442 MB/s
CETV1_联通_北京,http://123.113.9.199:8876/rtp/239.3.1.57:8152,0.440 MB/s
CETV1_联通_北京,http://114.245.179.5:10000/rtp/239.3.1.57:8152,0.302 MB/s
CETV1_联通_吉林,http://119.54.12.6:9999/hls/70/index.m3u8,1.258 MB/s
CETV1_联通_吉林,http://119.54.9.138:9999/hls/70/index.m3u8,0.001 MB/s
CETV1_联通_山西,http://118.81.201.143:8085/rtp/226.0.2.181:9360,0.590 MB/s
CETV1_联通_山西,http://171.117.202.161:8082/rtp/226.0.2.181:9360,0.581 MB/s
CETV1_联通_山西,http://60.223.72.253:8001/rtp/226.0.2.181:9360,0.578 MB/s
CETV1_联通_山西,http://171.116.224.177:8085/rtp/226.0.2.181:9360,0.575 MB/s
CETV1_联通_山西,http://171.120.109.234:8085/rtp/226.0.2.181:9360,0.571 MB/s
CETV1_联通_山西,http://171.116.211.70:8005/rtp/226.0.2.181:9360,0.564 MB/s
CETV1_联通_山西,http://171.120.111.89:8085/rtp/226.0.2.181:9360,0.555 MB/s
CETV1_联通_山西,http://183.188.20.168:6000/rtp/226.0.2.181:9360,0.554 MB/s
CETV1_联通_山西,http://171.117.180.171:8085/rtp/226.0.2.181:9360,0.546 MB/s
CETV1_联通_山西,http://171.116.71.69:8084/rtp/226.0.2.181:9360,0.540 MB/s
CETV1_联通_山西,http://118.79.114.230:6000/rtp/226.0.2.181:9360,0.530 MB/s
CETV1_联通_山西,http://171.120.69.226:8005/rtp/226.0.2.181:9360,0.527 MB/s
CETV1_联通_山西,http://221.205.201.55:8085/rtp/226.0.2.181:9360,0.526 MB/s
CETV1_联通_山西,http://171.117.202.161:8084/rtp/226.0.2.181:9360,0.514 MB/s
CETV1_联通_山西,http://221.205.200.128:8085/rtp/226.0.2.181:9360,0.505 MB/s
CETV1_联通_山西,http://116.179.130.242:6000/rtp/226.0.2.181:9360,0.490 MB/s
CETV1_联通_山西,http://171.117.180.171:8084/rtp/226.0.2.181:9360,0.477 MB/s
CETV1_联通_山西,http://171.120.111.64:8085/rtp/226.0.2.181:9360,0.464 MB/s
CETV1_联通_山西,http://171.117.202.161:8083/rtp/226.0.2.181:9360,0.432 MB/s
CETV1_联通_山西,http://171.116.210.162:8003/rtp/226.0.2.181:9360,0.327 MB/s
CETV1_联通_山西,http://183.184.138.144:8085/rtp/226.0.2.181:9360,0.326 MB/s
CETV1_联通_山西,http://171.117.180.171:8084/rtp/226.0.2.68:8456,0.276 MB/s
CETV1_联通_山西,http://171.116.210.162:8003/rtp/226.0.2.68:8456,0.276 MB/s
CETV1_联通_山西,http://221.205.200.128:8085/rtp/226.0.2.68:8456,0.276 MB/s
CETV1_联通_山西,http://183.188.20.168:6000/rtp/226.0.2.68:8456,0.276 MB/s
CETV1_联通_山西,http://221.205.201.55:8085/rtp/226.0.2.68:8456,0.275 MB/s
CETV1_联通_山西,http://171.118.108.99:8084/rtp/226.0.2.68:8456,0.275 MB/s
CETV1_联通_山西,http://171.117.180.171:8085/rtp/226.0.2.68:8456,0.274 MB/s
CETV1_联通_山西,http://60.223.72.4:8001/rtp/226.0.2.68:8456,0.273 MB/s
CETV1_联通_山西,http://171.120.109.234:8085/rtp/226.0.2.68:8456,0.273 MB/s
CETV1_联通_山西,http://171.116.71.69:8084/rtp/226.0.2.68:8456,0.273 MB/s
CETV1_联通_山西,http://171.117.202.161:8083/rtp/226.0.2.68:8456,0.273 MB/s
CETV1_联通_山西,http://171.120.111.64:8085/rtp/226.0.2.68:8456,0.271 MB/s
CETV1_联通_山西,http://171.120.111.89:8085/rtp/226.0.2.68:8456,0.271 MB/s
CETV1_联通_山西,http://60.223.72.253:8001/rtp/226.0.2.68:8456,0.271 MB/s
CETV1_联通_山西,http://118.79.114.230:6000/rtp/226.0.2.68:8456,0.271 MB/s
CETV1_联通_山西,http://116.179.130.242:6000/rtp/226.0.2.68:8456,0.271 MB/s
CETV1_联通_山西,http://171.120.69.226:8005/rtp/226.0.2.68:8456,0.270 MB/s
